Ticker,Company Name,Sector,Industry,Calendar Year,Beta,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,2022,0.62,58054000000.0,17414000000.0,11836000000.0,28463000000.0,138805000000.0,29538000000.0,121518000000.0,59135000000.0,4136000000.0,63271000000.0,2230000000.0,13477000000.0,1632000000.0,8467000000.0,21826000000.0,18117000000.0,26584000000.0,15698000000.0,13477000000.0,24943000000.0,-695000000.0,9229000000.0,-54042000000.0,24248000000.0,671000000.0,-10043000000.0,18000000.0,,4784000000.0,1771000000.0,32.78,6.65,9.76,0.96,0.84,0.686,0.198,0.085,0.166,0.7,0.312,0.121,0.035,0.031,8.12,144.77,256387672746.667,21.77,4.417,0.042,0.038,0.059,0.08
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,2023,0.62,54318000000.0,8780000000.0,4863000000.0,33002000000.0,134711000000.0,37841000000.0,124314000000.0,52194000000.0,7191000000.0,59385000000.0,1669000000.0,6250000000.0,1377000000.0,8698000000.0,28113000000.0,17425000000.0,18096000000.0,7909000000.0,6250000000.0,22839000000.0,-777000000.0,12816000000.0,-46569000000.0,22062000000.0,747000000.0,-10539000000.0,18000000.0,,-1000000000.0,1768000000.0,30.72,2.73,5.88,0.87,0.76,0.469,0.195,0.036,0.18,0.838,0.321,0.22,0.028,0.022,10.44,175.775,310770204672.0,64.385,5.72,0.042,0.038,0.059,0.08
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,2020,1.19,3378199000.0,876042000.0,-4584716000.0,8916386000.0,10491499000.0,5139779000.0,7589716000.0,2246467000.0,56586000.0,2303053000.0,171688000.0,-4681938000.0,-97222000.0,125876000.0,5940949000.0,-3590147000.0,-4233019000.0,-4510250000.0,-4681938000.0,-629732000.0,-37371000.0,6391257000.0,4088204000.0,-667103000.0,3001948000.0,,60000.0,10491499000.0,-6005707000.0,284363000.0,11.88,-16.12,10.2,1.73,1.73,-1.58,-0.672,-0.437,-0.671,0.741,-1.063,0.021,0.074,0.073,-20.91,168.047,47786255701.333,-10.427,14.15,0.015,0.063,0.091,0.08
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,2021,1.19,5992000000.0,1156000000.0,-352000000.0,12386380000.0,13708474000.0,6359282000.0,8932761000.0,2355020000.0,63479000.0,2418499000.0,438000000.0,-300000000.0,52000000.0,138000000.0,4294000000.0,429000000.0,389000000.0,138000000.0,-300000000.0,2189694000.0,-25322000.0,8322476000.0,5903977000.0,2164372000.0,899000000.0,,63000.0,,-6357741000.0,616000000.0,9.73,-0.57,7.75,1.95,1.95,-0.074,0.07,-0.026,0.058,0.807,0.072,-0.173,0.181,0.212,0.98,120.607,74293708117.333,-211.59,12.397,0.03,0.05,0.094,0.08
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,2022,1.19,8399000000.0,1499000000.0,1893000000.0,14861000000.0,16038000000.0,7978000000.0,10478000000.0,2282000000.0,59000000.0,2341000000.0,24000000.0,1989000000.0,96000000.0,81000000.0,5009000000.0,1802000000.0,2183000000.0,2013000000.0,1989000000.0,3430000000.0,-25000000.0,9622000000.0,7281000000.0,3405000000.0,930000000.0,,,,-5965000000.0,637000000.0,13.19,2.97,8.73,1.86,1.86,0.34,0.217,0.118,0.224,0.822,0.214,0.048,0.01,0.01,75.08,123.887,78915807914.667,41.71,9.393,0.042,0.038,0.085,0.08
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,2023,1.19,9917000000.0,1703000000.0,4792000000.0,16509000000.0,20683000000.0,9950000000.0,12518000000.0,1991000000.0,61000000.0,2304000000.0,83000000.0,2102000000.0,-2690000000.0,44000000.0,6696000000.0,1518000000.0,2229000000.0,2185000000.0,2102000000.0,3884000000.0,-47000000.0,10095000000.0,7791000000.0,3837000000.0,1120000000.0,,,,-3425000000.0,637000000.0,15.57,7.52,12.82,1.66,1.66,0.587,0.331,0.232,0.142,0.828,0.153,-1.28,0.036,0.082,18.29,148.56,94632722432.0,19.755,9.545,0.043,0.037,0.087,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2014,0.72,20247000000.0,9218000000.0,2284000000.0,15261000000.0,41275000000.0,10532000000.0,19636000000.0,3408000000.0,4437000000.0,7845000000.0,73000000.0,2518000000.0,797000000.0,555000000.0,8430000000.0,2599000000.0,3140000000.0,3154000000.0,2518000000.0,3675000000.0,-1077000000.0,4460000000.0,-3385000000.0,2598000000.0,246000000.0,-1342000000.0,12383000000.0,,22874000000.0,1508035434.0,13.43,1.51,14.35,1.45,1.2,0.106,0.06,0.055,0.084,0.545,0.128,0.317,0.009,0.006,35.6,47.073,70988256597.333,31.173,3.507,0.022,0.058,0.058,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2015,0.72,20405000000.0,8747000000.0,4423000000.0,14155000000.0,41247000000.0,9186000000.0,19921000000.0,5871000000.0,3130000000.0,9001000000.0,58000000.0,3183000000.0,577000000.0,601000000.0,8791000000.0,2867000000.0,3749000000.0,5058000000.0,3183000000.0,2966000000.0,-1110000000.0,6125000000.0,-2876000000.0,1856000000.0,292000000.0,-1443000000.0,12734000000.0,,25757000000.0,1472665052.0,13.86,3.0,14.48,1.54,1.26,0.209,0.078,0.107,0.089,0.571,0.14,0.181,0.006,0.005,49.43,39.777,58577707008.0,13.26,2.87,0.018,0.061,0.055,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2016,0.72,20853000000.0,9024000000.0,1400000000.0,26776000000.0,52666000000.0,6660000000.0,31949000000.0,20681000000.0,1325000000.0,22006000000.0,332000000.0,1413000000.0,350000000.0,550000000.0,8644000000.0,3185000000.0,2790000000.0,2082000000.0,1413000000.0,3203000000.0,-1121000000.0,18775000000.0,-3231000000.0,2082000000.0,310000000.0,-1539000000.0,13027000000.0,,25565000000.0,1472869205.0,14.16,0.95,14.07,4.02,3.65,0.068,0.056,0.027,0.069,0.567,0.153,0.248,0.015,0.011,9.59,50.2,73938034688.0,52.84,3.547,0.023,0.058,0.052,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2017,0.72,27390000000.0,12337000000.0,477000000.0,20147000000.0,76250000000.0,8912000000.0,45152000000.0,27210000000.0,714000000.0,27924000000.0,780000000.0,2231000000.0,1878000000.0,1975000000.0,13327000000.0,1726000000.0,4952000000.0,3135000000.0,2231000000.0,5570000000.0,-1135000000.0,9610000000.0,-18314000000.0,4435000000.0,406000000.0,-1849000000.0,23206000000.0,,23978000000.0,1743602469.0,15.71,0.27,17.84,2.26,1.86,0.015,0.005,0.006,0.026,0.55,0.063,0.842,0.028,0.004,2.21,62.777,109457549994.667,232.503,3.997,0.03,0.05,0.054,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2018,0.72,30578000000.0,12706000000.0,2368000000.0,14632000000.0,67173000000.0,9012000000.0,36451000000.0,19359000000.0,207000000.0,19566000000.0,721000000.0,2873000000.0,539000000.0,2178000000.0,14222000000.0,3650000000.0,5967000000.0,3628000000.0,2873000000.0,6300000000.0,-1394000000.0,4086000000.0,-15480000000.0,4906000000.0,477000000.0,-1974000000.0,23512000000.0,,24560000000.0,1755619422.0,17.42,1.35,17.5,1.62,1.2,0.078,0.059,0.035,0.063,0.584,0.119,0.188,0.037,0.03,5.06,80.857,141953534634.667,59.893,4.643,0.022,0.058,0.06,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2019,0.72,31904000000.0,13231000000.0,3687000000.0,15667000000.0,67887000000.0,10863000000.0,36586000000.0,17416000000.0,1478000000.0,18894000000.0,576000000.0,4077000000.0,390000000.0,2127000000.0,14141000000.0,4532000000.0,6659000000.0,4653000000.0,4077000000.0,6136000000.0,-1638000000.0,4140000000.0,-14754000000.0,4498000000.0,519000000.0,-2270000000.0,23853000000.0,,25847000000.0,1768000000.0,18.05,2.07,17.7,1.44,1.04,0.119,0.082,0.054,0.08,0.585,0.142,0.096,0.03,0.028,7.87,92.923,164288451925.333,44.887,5.15,0.009,0.07,0.057,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2020,0.72,34608000000.0,15003000000.0,4495000000.0,20441000000.0,72548000000.0,11907000000.0,39545000000.0,19429000000.0,220000000.0,19649000000.0,500000000.0,4968000000.0,497000000.0,2235000000.0,14248000000.0,5357000000.0,7592000000.0,5492000000.0,4968000000.0,7901000000.0,-2177000000.0,7148000000.0,-12501000000.0,5724000000.0,546000000.0,-2560000000.0,24145000000.0,,27627000000.0,1773000000.0,19.52,2.52,18.61,1.72,1.3,0.137,0.092,0.062,0.088,0.566,0.155,0.1,0.025,0.023,10.71,120.267,213232801109.333,47.727,6.16,0.015,0.064,0.058,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2021,0.72,43075000000.0,18537000000.0,7071000000.0,24239000000.0,75196000000.0,13105000000.0,39172000000.0,18252000000.0,754000000.0,19006000000.0,490000000.0,8211000000.0,1140000000.0,2324000000.0,16113000000.0,8425000000.0,10749000000.0,8701000000.0,8211000000.0,10533000000.0,-1885000000.0,10249000000.0,-8757000000.0,8648000000.0,640000000.0,-3202000000.0,24470000000.0,,31528000000.0,1775000000.0,24.27,3.97,20.3,1.85,1.46,0.198,0.132,0.094,0.136,0.57,0.196,0.139,0.026,0.022,17.19,106.173,188457664512.0,26.74,4.377,0.031,0.05,0.062,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2022,0.72,43653000000.0,19142000000.0,6933000000.0,25224000000.0,74438000000.0,15489000000.0,37533000000.0,15465000000.0,2251000000.0,17716000000.0,375000000.0,8306000000.0,1373000000.0,2334000000.0,16149000000.0,8362000000.0,10696000000.0,8681000000.0,8306000000.0,9581000000.0,-1777000000.0,10170000000.0,-7546000000.0,7804000000.0,685000000.0,-3309000000.0,24709000000.0,,35257000000.0,1753000000.0,24.9,3.94,21.05,1.63,1.23,0.189,0.128,0.093,0.142,0.562,0.192,0.165,0.021,0.018,22.3,102.573,179811052202.667,26.03,4.12,0.042,0.038,0.065,0.08
ABT,Abbott Laboratories,Healthcare,Medical - Devices,2023,0.72,40109000000.0,17975000000.0,5723000000.0,22670000000.0,73214000000.0,13841000000.0,34387000000.0,13599000000.0,1325000000.0,15873000000.0,637000000.0,6664000000.0,941000000.0,3243000000.0,15656000000.0,6478000000.0,10585000000.0,7301000000.0,6664000000.0,7261000000.0,-2202000000.0,7279000000.0,-8594000000.0,5059000000.0,644000000.0,-3556000000.0,24869000000.0,,37554000000.0,1740000000.0,23.05,3.3,22.31,1.64,1.16,0.148,0.104,0.078,0.109,0.552,0.161,0.141,0.04,0.034,10.17,112.22,195262799872.0,34.005,4.865,0.043,0.037,0.067,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2014,0.58,4052734000.0,606224000.0,834355000.0,1282928000.0,22009543000.0,1628504000.0,14890897000.0,800000000.0,100000000.0,900000000.0,45634000.0,844247000.0,22987000.0,-806137000.0,-2543534000.0,902976000.0,902976000.0,902976000.0,844247000.0,1037130000.0,-19883000.0,12691880000.0,11791880000.0,1017247000.0,54789000.0,-21938000.0,572000.0,325000000.0,6854571000.0,392452830.0,10.33,2.07,18.14,0.79,0.79,0.136,0.125,0.038,0.044,0.85,0.223,0.027,0.051,0.049,19.79,22.51,8834113365.333,10.877,2.183,0.022,0.058,0.055,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2015,0.58,3977253000.0,657261000.0,537738000.0,1141230000.0,23177270000.0,2240850000.0,16028376000.0,791306000.0,530434000.0,1321740000.0,45874000.0,567194000.0,40612000.0,-546950000.0,-2695768000.0,624224000.0,624224000.0,624224000.0,567194000.0,997906000.0,-15736000.0,12218988000.0,10897248000.0,982170000.0,56096000.0,-21938000.0,577000.0,325000000.0,7370371000.0,365358381.0,10.89,1.41,19.57,0.51,0.51,0.087,0.077,0.023,0.03,0.835,0.157,0.072,0.035,0.032,13.61,24.29,8874554880.0,17.227,2.23,0.017,0.062,0.051,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2016,0.58,4451732000.0,633025000.0,692738000.0,1454947000.0,29372109000.0,2774493000.0,20060984000.0,1732258000.0,756650000.0,2488908000.0,66252000.0,855552000.0,31374000.0,-926882000.0,-3028343000.0,790364000.0,790364000.0,790364000.0,855552000.0,1396644000.0,-15303000.0,15399565000.0,12910657000.0,1381341000.0,56581000.0,-28070000.0,582000.0,1873859000.0,7996701000.0,362376342.0,12.28,1.83,25.69,0.52,9.05,0.084,0.071,0.024,0.03,0.858,0.178,0.037,0.027,0.026,11.93,31.847,11540478293.333,17.407,2.593,0.024,0.057,0.051,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2017,0.58,5369307000.0,810229000.0,619278000.0,2075241000.0,32051658000.0,3118042000.0,21805723000.0,1732884000.0,816132000.0,2549016000.0,117431000.0,757277000.0,127568000.0,125778000.0,-3694801000.0,864277000.0,990055000.0,864277000.0,757277000.0,1112617000.0,-22841000.0,16447048000.0,13898032000.0,1089776000.0,67798000.0,-46041000.0,611000.0,1362182000.0,8562889000.0,404138364.0,13.29,1.4,25.35,0.67,8.98,0.067,0.061,0.019,0.03,0.849,0.161,0.168,0.046,0.038,7.36,28.28,11429032960.0,20.197,2.13,0.029,0.051,0.055,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2018,0.58,5474329000.0,783479000.0,757971000.0,22937978000.0,32218329000.0,2927900000.0,21780650000.0,1733528000.0,455682000.0,2189210000.0,120484000.0,841772000.0,113951000.0,105670000.0,-4481923000.0,992406000.0,1098076000.0,992406000.0,841772000.0,1559322000.0,-29809000.0,16640345000.0,14451135000.0,1529513000.0,55776000.0,-41645000.0,634000.0,780000000.0,9426299000.0,404347621.0,13.54,1.87,25.81,7.83,9.73,0.08,0.074,0.024,0.034,0.857,0.181,0.135,0.055,0.048,8.24,37.513,15168427008.0,20.06,2.77,0.021,0.058,0.054,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2019,0.58,6783919000.0,883101000.0,1636319000.0,27661220000.0,37885361000.0,3270819000.0,25569809000.0,1871626000.0,484287000.0,2355913000.0,120872000.0,1849110000.0,155810000.0,82104000.0,-5018884000.0,1765035000.0,1847139000.0,1913001000.0,1849110000.0,2048459000.0,-37837000.0,19416227000.0,17060314000.0,2010622000.0,66417000.0,-41612000.0,638000.0,780000000.0,11021006000.0,401802815.0,16.88,3.97,30.65,8.46,10.38,0.142,0.117,0.043,0.051,0.87,0.26,0.084,0.051,0.047,14.6,33.793,13578256384.0,8.513,2.0,0.009,0.071,0.05,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2020,0.58,8294948000.0,944207000.0,1405521000.0,30101507000.0,43282297000.0,2834512000.0,29294856000.0,2861113000.0,155687000.0,3016800000.0,143456000.0,1577549000.0,111838000.0,69031000.0,-6821168000.0,1473780000.0,1542811000.0,1660815000.0,1577549000.0,2886505000.0,-39872000.0,21549195000.0,18532395000.0,2846633000.0,71262000.0,-41612000.0,643000.0,780000000.0,12362463000.0,403062179.0,20.58,3.38,34.7,10.62,13.45,0.107,0.085,0.032,0.036,0.886,0.178,0.071,0.048,0.044,10.27,39.327,15851091968.0,11.633,1.91,0.015,0.063,0.051,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2021,0.58,8925107000.0,1081550000.0,2157000000.0,32738369000.0,45100945000.0,3415380000.0,31545816000.0,2724394000.0,,2724394000.0,139470000.0,2103351000.0,128582000.0,82955000.0,-6671993000.0,2253114000.0,2336069000.0,2425052000.0,2103351000.0,3427555000.0,-41394000.0,22395663000.0,19671269000.0,3386161000.0,88000000.0,-48280000.0,648000.0,830000000.0,14455868000.0,391748715.0,22.78,5.34,34.6,9.59,11.94,0.159,0.13,0.048,0.054,0.879,0.252,0.061,0.051,0.048,16.15,49.763,19494722218.667,9.317,2.187,0.03,0.05,0.058,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2022,0.58,9599857000.0,1234375000.0,1476000000.0,18675000.0,47990507000.0,3263903000.0,35069605000.0,2725410000.0,,2725410000.0,130266000.0,1488493000.0,79961000.0,106200000.0,1128175000.0,1687160000.0,1793360000.0,1686227000.0,1488493000.0,3815227000.0,-51672000.0,21869569000.0,19144159000.0,3763555000.0,88000000.0,-40736000.0,654000.0,830000000.0,15892065000.0,368612197.0,26.04,3.9,35.05,0.01,0.01,0.114,0.102,0.031,0.038,0.871,0.176,0.054,0.048,0.045,12.95,75.12,27690148522.667,19.263,2.883,0.042,0.037,0.063,0.08
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,2023,0.58,13356000000.0,1396000000.0,4443000000.0,10819000000.0,49672000000.0,20031000000.0,31317000000.0,2726000000.0,,2882000000.0,133000000.0,3107000000.0,-873000000.0,95000000.0,3810000000.0,184000000.0,184000000.0,3703000000.0,3107000000.0,5749000000.0,-52000000.0,8026000000.0,5144000000.0,5697000000.0,93000000.0,-40000000.0,1000000.0,830000000.0,20295000000.0,368700000.0,36.22,11.94,49.78,0.54,0.92,0.242,0.011,0.089,0.006,0.896,0.014,-0.281,0.046,0.059,1.38,94.65,34897455104.0,7.925,2.615,0.043,0.037,0.064,0.08
ACN,Accenture plc,Technology,Information Technology Services,2014,1.23,31874678000.0,22190212000.0,2941498000.0,11904442000.0,17930452000.0,8158079000.0,11645115000.0,26403000.0,330000.0,26733000.0,17621000.0,4297701000.0,1121743000.0,620743000.0,5401969000.0,4300512000.0,4918050000.0,4080862000.0,4297701000.0,3486085000.0,-321870000.0,4923907000.0,4897174000.0,3164215000.0,671301000.0,-1254916000.0,76000.0,,11758131000.0,634216250.0,50.26,4.64,9.91,1.46,1.46,0.513,0.552,0.164,0.44,0.304,0.135,0.261,0.659,0.487,244.06,89.617,56836345856.0,19.313,1.783,0.023,0.059,0.093,0.08
ACN,Accenture plc,Technology,Information Technology Services,2015,1.23,32914424000.0,23105185000.0,3053581000.0,11579394000.0,18266058000.0,8532199000.0,11618487000.0,25587000.0,1848000.0,27435000.0,14578000.0,4410530000.0,1136741000.0,645923000.0,5373370000.0,4435869000.0,5071031000.0,4204900000.0,4410530000.0,4092137000.0,-395017000.0,4363214000.0,4335779000.0,3697120000.0,680329000.0,-1353471000.0,76000.0,,13470008000.0,626799586.0,52.51,4.87,10.61,1.36,1.36,0.498,0.534,0.167,0.456,0.298,0.135,0.258,0.531,0.394,304.29,107.613,67451992746.667,22.097,2.05,0.018,0.063,0.094,0.08
ACN,Accenture plc,Technology,Information Technology Services,2016,1.23,34797661000.0,24520234000.0,4111892000.0,11923087000.0,20629201000.0,8899121000.0,12439825000.0,24457000.0,2773000.0,27230000.0,16258000.0,5603572000.0,1253969000.0,729052000.0,5466982000.0,4810445000.0,5500059000.0,5382119000.0,5603572000.0,4575115000.0,-496566000.0,4908484000.0,4881254000.0,4078549000.0,758176000.0,-1438138000.0,72000.0,,7879960000.0,624797820.0,55.69,6.58,13.11,1.34,1.34,0.544,0.492,0.199,0.41,0.295,0.138,0.224,0.597,0.464,295.88,122.213,76358625962.667,18.577,2.193,0.022,0.059,0.093,0.08
ACN,Accenture plc,Technology,Information Technology Services,2017,1.23,36765478000.0,25734986000.0,3445149000.0,12097289000.0,22689890000.0,9824279000.0,12979690000.0,22163000.0,2907000.0,25070000.0,15545000.0,4616032000.0,981100000.0,801789000.0,6397883000.0,4632609000.0,5433618000.0,4441794000.0,4616032000.0,4973039000.0,-515919000.0,4129871000.0,4104801000.0,4457120000.0,795235000.0,-1567578000.0,71000.0,,7081855000.0,620104250.0,59.29,5.56,15.66,1.23,1.23,0.385,0.406,0.152,0.36,0.3,0.126,0.213,0.62,0.488,298.01,155.957,96709391701.333,28.05,2.63,0.027,0.052,0.092,0.08
ACN,Accenture plc,Technology,Information Technology Services,2018,1.23,41603428000.0,29160515000.0,4059907000.0,13585559000.0,24449083000.0,10151751000.0,13724495000.0,19676000.0,5337000.0,25013000.0,19539000.0,5808093000.0,1593499000.0,926776000.0,6601872000.0,5841041000.0,6754408000.0,5672945000.0,5808093000.0,6026688000.0,-619187000.0,5064552000.0,5039539000.0,5407501000.0,976908000.0,-1708724000.0,72000.0,,7952413000.0,628451742.0,66.2,6.46,17.07,1.34,1.34,0.392,0.408,0.166,0.409,0.299,0.14,0.274,0.781,0.567,298.94,165.797,104195205802.667,25.667,2.507,0.026,0.054,0.092,0.08
ACN,Accenture plc,Technology,Information Technology Services,2019,1.23,43215013000.0,29900325000.0,4779112000.0,15450601000.0,29789880000.0,11061896000.0,14962189000.0,16247000.0,6411000.0,22658000.0,22963000.0,6251797000.0,1405556000.0,862446000.0,7009614000.0,6305074000.0,7167520000.0,6207631000.0,6251797000.0,6626953000.0,-599009000.0,6130166000.0,6107508000.0,6027944000.0,1093253000.0,-1864353000.0,72000.0,,10421538000.0,638098125.0,67.72,7.49,23.24,1.4,1.4,0.332,0.339,0.16,0.337,0.308,0.146,0.225,1.013,0.786,274.58,197.357,125932918101.333,26.35,2.913,0.012,0.067,0.096,0.08
ACN,Accenture plc,Technology,Information Technology Services,2020,1.23,44327039000.0,30350881000.0,5107839000.0,17749756000.0,37078593000.0,12662590000.0,19579420000.0,2721636000.0,763877000.0,3485513000.0,33071000.0,6774331000.0,1589018000.0,2066882000.0,7462514000.0,6513644000.0,8580526000.0,6729928000.0,6774331000.0,8215152000.0,-599132000.0,8509639000.0,5024126000.0,7616020000.0,1197806000.0,-2037733000.0,72000.0,,12375533000.0,636299913.0,69.66,8.03,27.5,1.4,1.4,0.3,0.243,0.138,0.267,0.315,0.147,0.235,0.01,0.007,196.96,257.163,163633004544.0,32.027,3.693,0.012,0.069,0.093,0.08
ACN,Accenture plc,Technology,Information Technology Services,2021,1.23,50533389000.0,34169261000.0,5906809000.0,19666511000.0,43175843000.0,15708867000.0,23078729000.0,2750390000.0,756244000.0,3506634000.0,59492000.0,7761116000.0,1770571000.0,2090321000.0,8742599000.0,7621529000.0,9711850000.0,7736872000.0,7761116000.0,8975148000.0,-580132000.0,8172468000.0,4665834000.0,8395016000.0,1342951000.0,-2236094000.0,72000.0,,13988748000.0,634745073.0,79.61,9.31,31.66,1.25,1.25,0.302,0.255,0.137,0.278,0.324,0.151,0.228,0.017,0.013,128.11,314.697,199752155136.0,33.8,3.953,0.023,0.058,0.091,0.08
ACN,Accenture plc,Technology,Information Technology Services,2022,1.23,61594305000.0,41892766000.0,6877169000.0,21610871000.0,47263390000.0,17523496000.0,24516302000.0,2608983000.0,716773000.0,3325756000.0,47320000.0,9196167000.0,2207207000.0,2060816000.0,10334358000.0,9367181000.0,11427997000.0,9131696000.0,9196167000.0,9541129000.0,-717998000.0,7893806000.0,4568050000.0,8823131000.0,1679789000.0,-2457306000.0,72000.0,,18203842000.0,632762710.0,97.34,10.87,35.95,1.23,1.23,0.311,0.28,0.146,0.315,0.32,0.152,0.24,0.014,0.011,197.95,287.347,181822259200.0,26.433,2.953,0.039,0.041,0.088,0.08
ACN,Accenture plc,Technology,Information Technology Services,2023,1.23,64111745000.0,43380138000.0,6871557000.0,23381931000.0,51245305000.0,18009038000.0,24786712000.0,2353807000.0,795227000.0,3149034000.0,47525000.0,9139332000.0,2135802000.0,2281085000.0,11921718000.0,8809889000.0,11467942000.0,9054884000.0,9139332000.0,9524268000.0,-528172000.0,9049607000.0,5900573000.0,8996096000.0,1913051000.0,-2827394000.0,72000.0,,19316224000.0,630608186.0,101.67,10.9,41.96,1.3,1.3,0.268,0.234,0.134,0.265,0.323,0.137,0.234,0.015,0.012,185.37,320.517,202120429568.0,29.403,3.153,0.044,0.037,0.087,0.08
